latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
46.83654,32.49651,317.58,2.75,1.59,2023-07-11,1019,A,65,6.1NRT,301.65,30.11,D
46.81528,32.11457,317.83,2.88,1.62,2023-07-11,1019,A,57,6.1NRT,299.05,42.3,D
66.39924,33.37687,307.21,1.01,1,2023-07-11,1024,A,54,6.1NRT,295.67,5.23,D
66.74098,26.70762,315.72,1.09,1.04,2023-07-11,1024,A,63,6.1NRT,299.32,11.16,D
37.14689,34.93028,334.76,4.31,1.92,2023-07-11,1155,A,85,6.1NRT,310.65,189.19,D
37.1482,34.92485,331.94,4.31,1.92,2023-07-11,1155,A,82,6.1NRT,310.72,160.89,D
37.87241,12.96847,336.26,2.58,1.54,2023-07-11,1157,A,84,6.1NRT,308.68,89.21,D
37.86598,12.94027,331.79,2.6,1.55,2023-07-11,1157,A,79,6.1NRT,308.71,65.68,D
37.87812,12.96179,340.77,2.58,1.54,2023-07-11,1157,A,88,6.1NRT,307.95,119.11,D
37.87153,12.93365,327.11,2.6,1.55,2023-07-11,1157,A,72,6.1NRT,308.33,43.79,D
41.12329,24.16234,326.75,1.14,1.06,2023-07-11,1157,A,74,6.1NRT,305.23,13.48,D
40.78918,19.4425,331.15,1.06,1.03,2023-07-11,1157,A,80,6.1NRT,309.99,18.97,D
40.81314,19.474,328.85,1.05,1.03,2023-07-11,1157,A,78,6.1NRT,309.02,16.28,D
40.81116,19.46179,327.87,1.06,1.03,2023-07-11,1157,A,68,6.1NRT,307.13,14.5,D
40.82214,19.47143,322.69,1.05,1.03,2023-07-11,1157,A,31,6.1NRT,307.96,7.77,D
41.42189,15.9353,331.2,1.42,1.18,2023-07-11,1157,A,62,6.1NRT,313.28,22.52,D
41.43216,15.93173,338.33,1.42,1.18,2023-07-11,1157,A,75,6.1NRT,310.83,38.91,D
41.42699,15.92665,337.54,1.42,1.18,2023-07-11,1157,A,77,6.1NRT,312.25,38.58,D
42.34531,20.81936,319.02,1,1,2023-07-11,1157,A,68,6.1NRT,303.56,7.7,D
41.71465,15.14165,326.78,1.54,1.22,2023-07-11,1157,A,70,6.1NRT,312.62,12.39,D
46.3192,31.98899,321.3,3.41,1.74,2023-07-11,1157,A,64,6.1NRT,299.86,64.21,D
46.31757,31.9449,329.05,3.39,1.74,2023-07-11,1157,A,0,6.1NRT,301.36,118.15,D
44.96962,17.97078,321.85,1.05,1.02,2023-07-11,1157,A,64,6.1NRT,302.19,12.07,D
47.41929,33.89057,339.15,4.41,1.93,2023-07-11,1200,A,68,6.1NRT,293.8,302.97,D
47.41945,33.88646,336.09,4.41,1.93,2023-07-11,1200,A,62,6.1NRT,293.86,268.19,D
45.84551,9.40887,310.26,2.44,1.51,2023-07-11,1200,A,0,6.1NRT,297.21,23.73,D
48.27184,14.32907,336,1.23,1.1,2023-07-11,1200,A,83,6.1NRT,311.91,28.61,D
48.96908,16.51807,320.11,1.04,1.02,2023-07-11,1200,A,56,6.1NRT,305.74,9.27,D
49.07457,16.64645,317.07,1.03,1.02,2023-07-11,1200,A,30,6.1NRT,301.28,5.92,D
47.65733,9.12599,317.57,2.22,1.44,2023-07-11,1200,A,26,6.1NRT,302.5,20.76,D
49.1324,14.32755,317.08,1.18,1.08,2023-07-11,1200,A,53,6.1NRT,302.64,7.09,D
49.39147,14.85296,313.18,1.13,1.06,2023-07-11,1200,A,47,6.1NRT,300.28,5.37,D
51.03262,16.62992,316.27,1.01,1,2023-07-11,1200,A,66,6.1NRT,302.59,7.01,D
48.69805,4.26427,317.94,3.57,1.77,2023-07-11,1200,A,64,6.1NRT,295.31,55.77,D
51.66428,14.63322,315.02,1.07,1.03,2023-07-11,1200,A,38,6.1NRT,301.64,6.42,D
51.66175,14.61831,319.1,1.07,1.03,2023-07-11,1200,A,66,6.1NRT,305.32,10.3,D
49.10698,2.0248,324.06,4.41,1.93,2023-07-11,1200,A,78,6.1NRT,293.94,133.7,D
49.09016,1.96991,326.2,4.44,1.94,2023-07-11,1200,A,80,6.1NRT,293.06,156.15,D
49.1083,2.01502,327.27,4.41,1.93,2023-07-11,1200,A,81,6.1NRT,293.83,163.66,D
49.09127,1.96039,324.09,4.44,1.94,2023-07-11,1200,A,78,6.1NRT,292.84,135.37,D
63.92596,-22.19665,326.63,2.96,1.64,2023-07-11,1128,T,84,6.1NRT,299.81,91.62,D
63.91125,-22.19776,425.63,2.96,1.64,2023-07-11,1128,T,100,6.1NRT,310.21,2122.54,D
52.74818,17.46309,318.04,1.01,1,2023-07-11,1200,A,72,6.1NRT,297.37,12.17,D
51.96043,12.53544,313.08,1.21,1.09,2023-07-11,1200,A,34,6.1NRT,299.61,6.24,D
51.06379,6.76934,320.11,2.25,1.45,2023-07-11,1200,A,68,6.1NRT,299.18,29.01,D
51.07592,6.7616,329.32,2.25,1.45,2023-07-11,1200,A,79,6.1NRT,299.5,61.21,D
53.39226,14.16314,311.16,1.05,1.02,2023-07-11,1200,A,51,6.1NRT,294.38,5.88,D
36.87422,6.9532,324.77,2.64,1.56,2023-07-11,1333,A,33,6.1NRT,310.23,28.62,D
63.92161,-22.22382,366.76,1.2,1.09,2023-07-11,1306,T,100,6.1NRT,304.17,131.4,D
63.91712,-22.20129,478.87,1.21,1.09,2023-07-11,1306,T,100,6.1NRT,337.01,1521.58,D
63.91262,-22.1787,331.51,1.21,1.09,2023-07-11,1306,T,84,6.1NRT,302.19,31.17,D
63.90376,-22.13437,314.5,1.21,1.09,2023-07-11,1306,T,46,6.1NRT,297.05,8.66,D
63.91269,-22.23297,377.63,1.2,1.09,2023-07-11,1306,T,100,6.1NRT,302.33,181.2,D
63.9082,-22.21045,499.97,1.21,1.09,2023-07-11,1306,T,100,6.1NRT,328.95,2103.65,D
63.89481,-22.1435,318.64,1.21,1.09,2023-07-11,1306,T,70,6.1NRT,298.05,13.48,D
63.91518,-22.19323,423.41,1.24,1.11,2023-07-11,1342,A,100,6.1NRT,310.44,574.71,D
63.9104,-22.21605,495.46,1.25,1.11,2023-07-11,1342,A,100,6.1NRT,400.07,2066.54,D
63.92421,-22.20295,321.8,1.24,1.11,2023-07-11,1342,A,70,6.1NRT,299.41,18.27,D
63.90906,-22.16004,316.8,2.79,1.6,2023-07-11,1520,A,61,6.1NRT,297.58,42.54,D
63.90744,-22.21747,431.27,2.78,1.59,2023-07-11,1520,A,100,6.1NRT,314.8,2180.17,D
63.90581,-22.2746,334.44,2.76,1.59,2023-07-11,1520,A,86,6.1NRT,299.81,127.49,D
63.92178,-22.21962,354.76,2.78,1.59,2023-07-11,1520,A,97,6.1NRT,299.37,299.77,D
63.89672,-22.22493,316.34,2.78,1.59,2023-07-11,1520,A,66,6.1NRT,297.62,41.54,D
63.91249,-22.16956,357.79,2.79,1.6,2023-07-11,1520,A,99,6.1NRT,299.12,334.95,D
63.91104,-22.22762,428.73,2.78,1.59,2023-07-11,1520,A,100,6.1NRT,316.56,2071.9,D
36.87813,6.95517,319.71,1.21,1.09,2023-07-11,2059,T,99,6.1NRT,302.05,15.38,N
36.87587,6.94202,345.86,1.21,1.09,2023-07-11,2059,T,100,6.1NRT,302.92,64.6,N
41.8645,15.31902,307.72,1.69,1.28,2023-07-11,2059,T,61,6.1NRT,296.34,10.78,N
43.44457,4.90283,308.13,1.17,1.08,2023-07-11,2059,T,74,6.1NRT,295.53,7.91,N
43.43974,4.87487,324.23,1.17,1.08,2023-07-11,2059,T,100,6.1NRT,295.54,25.22,N
45.1489,9.93826,305.47,1.07,1.03,2023-07-11,2059,T,64,6.1NRT,280.05,7.23,N
47.85877,3.97304,310.02,1.09,1.04,2023-07-11,2101,T,53,6.1NRT,289.62,13.92,N
51.48297,6.70795,316.46,1.02,1.01,2023-07-11,2101,T,82,6.1NRT,294.51,12.82,N
51.49554,6.73378,309.67,1.03,1.01,2023-07-11,2101,T,74,6.1NRT,294.31,7.03,N
51.16629,3.83289,300.94,1.02,1.01,2023-07-11,2101,T,23,6.1NRT,287.21,4.59,N
51.16407,3.81875,323.76,1.02,1.01,2023-07-11,2101,T,100,6.1NRT,287.57,23.19,N
51.17286,3.81524,318.08,1.02,1.01,2023-07-11,2101,T,96,6.1NRT,287.66,17.13,N
63.91038,-22.2107,417.75,2.9,1.62,2023-07-11,2106,T,100,6.1NRT,300.27,1782.42,D
63.89516,-22.25743,310.99,2.91,1.63,2023-07-11,2106,T,56,6.1NRT,285.49,50.78,D
63.91032,-22.20119,446.65,1.12,1.05,2023-07-11,2244,T,100,6.1NRT,318.06,785.9,D
63.90786,-22.22335,428.26,1.11,1.05,2023-07-11,2244,T,100,6.1NRT,305.82,549.42,D
63.91945,-22.20664,452.16,1.12,1.05,2023-07-11,2244,T,100,6.1NRT,306.69,869.83,D
63.91699,-22.22878,361.09,1.11,1.05,2023-07-11,2244,T,100,6.1NRT,285.98,105.32,D
63.9121,-22.27257,303.88,1.11,1.05,2023-07-11,2244,T,21,6.1NRT,281.69,8.32,D
46.22078,34.6437,312.97,1.15,1.07,2023-07-11,2354,A,86,6.1NRT,280.24,18.64,N
36.70304,10.31358,309.4,1,1,2023-07-12,0134,A,74,6.1NRT,298.78,6.07,N
36.88055,6.94561,310.85,1.19,1.08,2023-07-12,0134,A,42,6.1NRT,299.38,7.54,N
36.87599,6.95261,309.79,1.19,1.08,2023-07-12,0134,A,73,6.1NRT,298.73,7.13,N
63.92677,-22.20118,369.42,3.55,1.77,2023-07-12,0306,A,100,6.1NRT,281.88,748.42,N
63.92642,-22.12839,322.02,3.53,1.77,2023-07-12,0306,A,100,6.1NRT,275.99,150.63,N
63.9108,-22.20163,384.52,3.55,1.77,2023-07-12,0306,A,100,6.1NRT,283.81,1113.45,N
63.91049,-22.12809,326.81,3.53,1.77,2023-07-12,0306,A,100,6.1NRT,276.01,180.42,N
63.91689,-22.20414,399.54,3.55,1.77,2023-07-12,0306,A,100,6.1NRT,288.01,1602.64,N
63.91634,-22.13173,341.95,3.53,1.77,2023-07-12,0306,A,100,6.1NRT,279,318.18,N
